Blocking Key Value,Frequency
ELLIOT,1
DUEL I,1
EMPIRE,1
EMPLOY,1
ENCOUN,1
ENDLES,1
ENEMIE,1
ENRON:,1
ENTRE ,1
EDMOND,1
EDISON,1
EDDIE ,1
ED WOO,1
DUKE O,1
DUMBO,1
DUMMY ,1
DUNE,1
DUO,1
DUST O,1
DYLAN ,1
E.T. T,1
EARL C,1
EARTHQ,1
EAST L,1
EAST O,1
EAST-W,1
EASY R,1
EAT DR,1
DER FU,1
DEFIAN,1
COMMON,1
CROSS ,1
CRASH ,1
CRASHI,1
CRAZYL,1
CREATU,1
CRIES ,1
CRIMSO,1
CROMWE,1
CROSSF,1
CRADLE,1
CROUCH,1
CRUISE,1
CRY FR,1
CULTUR,1
CURSE ,1
CURTAI,1
CZECHO,1
CRASH,1
CRACK ,1
DEFEND,1
CORALI,1
COMPLA,1
COMRAD,1
CON AI,1
CONEY ,1
CONFID,1
COOL H,1
COPY S,1
CORVET,1
CRAC,1
COSMIC,1
COUP D,1
COUPLE,1
COURSE,1
COUSIN,1
COVER ,1
COW DO,1
D-DAY ,1
DAD,1
DADDY ,1
DEAR R,1
DE TRI,1
DEAD E,1
DEAD P,1
DEADLY,1
DEAR D,1
DEAR H,1
DEAR J,1
DEBONA,1
DAE,1
DECEMB,1
DECISI,1
DECLAR,1
DECONS,1
DEDALO,1
DEEP S,1
DEEP W,1
DAYLIG,1
DAYBRE,1
DAY & ,1
DAWN F,1
DAENS,1
DAISY ,1
DAMAGE,1
DAMN Y,1
DANCE ,1
DANCEM,1
DANCER,1
DANCES,1
DANNY ,1
DARK E,1
DARK V,1
DARWIN,1
DAS BO,1
DAS RA,1
DAVE,1
BLUE T,1
BLUE G,1
BLOW-U,1
ABE LI,1
A VOIC,1
A WAY ,1
A WILD,1
A WOMA,1
A YANK,1
A YEAR,1
A.I. A,1
ABOVE ,1
A TREE,1
ABSENC,1
ACROSS,1
ACTION,1
ADAM,1
ADAM C,1
ADAM'S,1
ADAPTA,1
A VERY,1
A TALE,1
A PORT,1
A SING,1
A PROP,1
A QUEE,1
A RAGE,1
A RIVE,1
A ROOM,1
A SERI,1
A SHOC,1
A SOCC,1
A STOR,1
A SOLD,1
A SONG,1
A SPAC,1
A SPEC,1
A SPOR,1
A STIT,1
A STOL,1
ADDAMS,1
ADDRES,1
ADOLES,1
ALOMA ,1
ALIENS,1
ALIVE ,1
ALL NO,1
ALL OU,1
ALL QU,1
ALL-AM,1
ALMOST,1
ALONG ,1
AFFAIR,1
ALSINO,1
ALTERE,1
ALVORA,1
AMA GI,1
AMISTA,1
AMORES,1
AMPHIB,1
ALIEN ,1
ALIEN,1
ALICE',1
ALICE,1
AFFLIC,1
AFRICA,1
AFTERG,1
AGATHA,1
AGEE,1
AGNES ,1
AGUEDA,1
AJAMI,1
AL ALB,1
ALADDI,1
ALEXAN,1
ALFIE,1
ALGIER,1
ALI,1
ALIBI,1
A PREF,1
A PATC,1
BLOSSO,1
7:35 I,1
3 MISS,1
3:10 T,1
3RD AV,1
4 LITT,1
42ND S,1
55 DAY,1
7 FACE,1
8 MILE,1
21 GRA,1
89MM O,1
9,1
A BEAU,1
A BUG',1
A CAGE,1
A CERT,1
A CHAI,1
24-HOU,1
2010,1
A PASS,1
12 ANG,1
'CROCO,1
'ROUND,1
(A) TO,1
...AND,1
10,1
102 DA,1
12,1
12 MON,1
2001: ,1
127 HO,1
12:01 ,1
140 DA,1
1776,1
1848,1
1941,1
"20,000",1
A CHAN,1
A CHEF,1
A CHOR,1
A LONG,1
A HATF,1
A HIST,1
A HOLE,1
A HOUS,1
A JURY,1
A KING,1
A LETT,1
A MAJO,1
A CHRI,1
A MATT,1
A MEDA,1
A MIDS,1
A MIGH,1
A NEW ,1
A NIGH,1
A NOTE,1
A HARD,1
A HAND,1
A GUY ,1
A GUN ,1
A CIVI,1
A CLOC,1
A CLOS,1
A CRY ,1
A DAMS,1
A DAY ,1
A DIFF,1
A DRY ,1
A FISH,1
A FORE,1
A FUNN,1
A GATH,1
A GRAN,1
A GREA,1
A GREE,1
AM�LIE,1
AN AFF,1
AN EDU,1
BEETHO,1
BEAU G,1
BEAUFO,1
BECAUS,1
BECKET,1
BECKY ,1
BEDKNO,1
BEEP P,1
BEETLE,1
BEACHE,1
BEHIND,1
"BELL, ",1
BELLS ,1
BELOVE,1
BEN,1
BEN HE,1
BEN AN,1
BEAR C,1
BEACH ,1
AN ENC,1
BANG T,1
BALL O,1
BALLAD,1
BALLET,1
BALLON,1
BALSER,1
BALZAC,1
BAMBI,1
BANJO ,1
BASIC ,1
BANNIN,1
BAPTIS,1
BARBAR,1
BAREFO,1
BARNEY,1
BARRY ,1
BARTON,1
BEN'S ,1
BENEAT,1
BENJI,1
BLAZE ,1
BIUTIF,1
BLACKB,1
BLACKF,1
BLACKW,1
BLADE ,1
BLAKE,1
BLAZE,1
BLAZIN,1
BENJY,1
BLESS ,1
BLINDS,1
BLITHE,1
BLITZ ,1
BLOCK-,1
BLOCKA,1
BLOODB,1
BITE T,1
BISMAR,1
BIRTHD,1
BIRTH ,1
BESS M,1
BEST B,1
BEST F,1
BETRAY,1
BETTY ,1
BICENT,1
BIG,1
BIG CI,1
BIG FI,1
BIG MA,1
BINTA ,1
BIRCH ,1
BIRD,1
BIRDMA,1
BIRDNE,1
BALANC,1
BALALA,1
BAGDAD,1
AQUAMA,1
ANNIE,1
ANOTHE,1
ANTARC,1
APE AN,1
APOLLO,1
APPOIN,1
APRIL ,1
AQUATI,1
ARROWS,1
ARABIA,1
"ARISE,",1
ARIZON,1
ARMAGE,1
ARMS A,1
ARMY C,1
ARMY G,1
ANNE O,1
ANNE F,1
ANNA C,1
ANNA &,1
AN ESS,1
AN IMP,1
AN INC,1
AN OCC,1
AN OFF,1
AN UNM,1
ANATOM,1
ANCHOR,1
AND NO,1
AND TO,1
ANGEL ,1
ANGELA,1
ANGRY ,1
ANIMAL,1
ANNA,1
AROUND,1
ART IS,1
BADGER,1
BABE,1
AUTUMN,1
AVALON,1
AVATAR,1
AWAKEN,1
AWAY F,1
AYN RA,1
B. F.',1
BABE: ,1
ARTIE ,1
BABEL,1
BABETT,1
BABY D,1
BACKDR,1
BACKGR,1
BAD DA,1
BAD GI,1
AUTOMA,1
AUTISM,1
AUSTRA,1
AUSTIN,1
ARTURO,1
AS IT ,1
ASYLUM,1
AT NIG,1
AT THE,1
ATHLET,1
ATLANT,1
ATOMIC,1
ATONEM,1
AU REV,1
AUDIOS,1
AUF DE,1
AUGUST,1
AUNTIE,1
AUSREI,1
EQUUS,1
ERASER,1
ERNEST,1
KORYO ,1
KLONDI,1
KNICKE,1
KNIFE ,1
KNOCK ,1
KOKODA,1
KOLYA,1
KON-TI,1
KOTCH,1
KITTY,1
KUDZU,1
KUNDUN,1
KUNG F,1
KWAIDA,1
L'INVI,1
L'UOMO,1
L.A. C,1
KLEING,1
KISSES,1
KAVI,1
KICK M,1
KEEPER,1
KENJI ,1
KENOJU,1
KENTUC,1
KEY LA,1
KHARTO,1
KHOVAN,1
KILL O,1
KISS M,1
KIND L,1
KING G,1
KING R,1
KING S,1
KING: ,1
KINSEY,1
KISMET,1
LA CAG,1
LA CAR,1
LA COR,1
LAS MA,1
"LADY, ",1
LADYHA,1
LAGAAN,1
LAJOS ,1
LAMBER,1
LANGUA,1
LARS A,1
LAS VE,1
LA CUC,1
LASSIE,1
LAST B,1
LAST S,1
LAST T,1
LAST Y,1
LAUGHT,1
LAURA,1
LADY I,1
LADY F,1
LADY A,1
LADY S,1
LA DOL,1
LA FIE,1
LA GRA,1
LA GUE,1
LA MAI,1
LA RON,1
LA SAL,1
LA STR,1
LA TRA,1
LA VEN,1
LA V�R,1
LALEE',1
LACOMB,1
LADIES,1
LADY B,1
KEATS ,1
KATYN,1
INGMAR,1
JACKIE,1
IT SHO,1
IT'S E,1
IT'S S,1
IVANHO,1
JFK,1
JACK H,1
JACK J,1
"JACOB,",1
ISAAC ,1
JAGGED,1
JAMES ,1
JAMMIN,1
JANIE,1
JASPER,1
JAWS,1
JENNY ,1
ISADOR,1
IS PAR,1
KATE &,1
INVISI,1
INJA (,1
INNERS,1
INSTEA,1
INTERI,1
INTERM,1
INTERR,1
INVICT,1
IPHIGE,1
IS IT ,1
IRAQ I,1
IRENE,1
IRIS,1
IRISH ,1
IRMA L,1
IRONWE,1
IRVING,1
JERRY',1
JET CA,1
JIM DI,1
JUST F,1
JUNEBU,1
JUNGLE,1
JUNIOR,1
JUNO,1
JURASS,1
JUST A,1
JUST I,1
K-Z,1
JOB'S ,1
KAGEMU,1
KAHL,1
KAMA S,1
KANGAR,1
KAPO,1
KARL H,1
KARL S,1
JULIUS,1
JULIET,1
JULIE ,1
JULIE,1
JOE,1
JOE MC,1
JOHANN,1
JOHN C,1
JOHN H,1
JOHN M,1
JOLSON,1
JONATH,1
JOSEPH,1
JOY OF,1
JOYEUX,1
JU DOU,1
JUAREZ,1
JUKE B,1
JULIA,1
LAVATO,1
LE BAL,1
LE CIE,1
MARVIN,1
MARJOE,1
MARJOR,1
MARLEN,1
MAROON,1
MARRIE,1
MARTHA,1
MARTIN,1
MARY S,1
MARIE-,1
"MARY, ",1
MASK,1
MASTER,1
MATCH ,1
MATEWA,1
MAURIC,1
MAVERI,1
MARINE,1
MARIA ,1
LE MAI,1
MAN IN,1
MAGNOL,1
MAHOGA,1
MAJOR ,1
MAKE A,1
MAL�NA,1
MAMA T,1
MAN AL,1
MAN ON,1
MARCH ,1
MANDEL,1
MANDRA,1
MANDY',1
MANIPU,1
MANON ,1
MANSON,1
MARATH,1
MAYA L,1
MAYTIM,1
MCCABE,1
MOHAMM,1
MINSTR,1
MISS S,1
MISSIN,1
MISSIO,1
MISSIS,1
MITCHE,1
MOGAMB,1
MOLLY',1
MEDITE,1
MON ON,1
MONDO ,1
MONGOL,1
MONUME,1
MOON R,1
MOONBI,1
MOONRA,1
MINORI,1
MILK,1
MIKE'S,1
MEXICA,1
MEET J,1
MEET T,1
MELVIN,1
MEMENT,1
MEMOIR,1
MEMORI,1
MEN AG,1
MENU,1
MEPHIS,1
MERCY ,1
MEREDI,1
MERRIL,1
MERVYN,1
METEOR,1
METROP,1
MAGNIF,1
MAESTR,1
MADRON,1
LIFE T,1
LIBELE,1
LIBERA,1
LIBRAR,1
LIEBER,1
LIES M,1
LIFE,1
LIFE L,1
LIFE A,1
LIONEL,1
LIFE O,1
LIFEBO,1
LIFTED,1
LIGHT ,1
'38',1
LILLIA,1
LILO &,1
LIBEL!,1
LI'L A,1
LEW WA,1
LET MY,1
LE MOZ,1
LE PLA,1
LE VOL,1
LEAVE ,1
LEGACY,1
LEISUR,1
LEMONY,1
LEND A,1
LENNY,1
LENNY ,1
LEO BE,1
LEO JA,1
LES GI,1
LES MI,1
LET IT,1
LIMELI,1
LISTEN,1
MADELI,1
LUST F,1
LOVE I,1
LOVE L,1
LOVE W,1
LOVER ,1
LOVERS,1
LOVES ,1
LUDWIG,1
LUTHER,1
LIVE A,1
LUXO J,1
LYDIA,1
M*A*S*,1
M. J. ,1
MACARI,1
MAD AB,1
MADAGA,1
LOVE F,1
LOVE A,1
LOUISA,1
LOST I,1
LIVE F,1
LLOYDS,1
LOGAN',1
LOGORA,1
LOLITA,1
LONDON,1
LONE S,1
LONELY,1
LONG D,1
LONG N,1
LONGTI,1
LOOK F,1
LOOKIN,1
LOS TA,1
LOST H,1
INHERI,1
INGLOU,1
ERSATZ,1
GAMBIT,1
FULL M,1
FURY,1
G-MEN,1
GABY -,1
GADGET,1
GAGARI,1
"GAILY,",1
GANDHI,1
FROST/,1
GANG C,1
GANGS ,1
GASLAN,1
GATE O,1
GATES ,1
GATTAC,1
GENEVI,1
FROZEN,1
FRONT ,1
FORTY ,1
FREEDO,1
FOUR F,1
FOUR S,1
FOUR W,1
FOURTE,1
FRANCI,1
FRANZ ,1
FRED F,1
FREEHE,1
FROM M,1
FREUD,1
FRIDA,1
FRIED ,1
FROG S,1
FROM A,1
FROM G,1
FROM H,1
GENGHI,1
GENOCI,1
GENTLE,1
GODS A,1
GLASS,1
GLENGA,1
GLORIA,1
GLORY,1
GO FOR,1
GOD SL,1
GOD OF,1
GODS O,1
GEORGI,1
GOLD,1
GOLDFI,1
GOLIAT,1
GONE B,1
GONE N,1
GOOD F,1
GOOD S,1
GIVE M,1
GIVE ',1
GIUSEP,1
GIRLS',1
GEORGY,1
GERI'S,1
GERONI,1
GERVAI,1
GET OU,1
GHANDI,1
GHOST,1
GHOST ,1
GHOSTB,1
GHOSTS,1
GIANT,1
GIGI,1
GIGOT,1
GIRL W,1
"GIRL, ",1
FOUL P,1
FORTRE,1
INFORM,1
FANNY ,1
FACING,1
FAIT D,1
FALL L,1
FAME,1
FAMILY,1
FAMOUS,1
FANNY,1
FARINE,1
FACE/O,1
FAT CI,1
FATAL ,1
FATE I,1
FEARLE,1
FEATUR,1
FEDERI,1
FERDIN,1
FACES,1
FACE T,1
FORRES,1
EVITA,1
ESCAPE,1
ESKIMO,1
ESPOSA,1
EUROPA,1
EVERYB,1
EVERYT,1
EVIL,1
EVOLUT,1
EYEWIT,1
EXCALI,1
EXECUT,1
EXIT,1
EXIT T,1
EXODUS,1
EXPERI,1
EXPLOR,1
FERRY ,1
FESTIV,1
FIELD ,1
FOR GO,1
FLY AW,1
FOLLOW,1
"FOOD, ",1
FOOTHO,1
FOOTLO,1
FOR AL,1
FOR BE,1
FOR LO,1
FIESTA,1
FOR ME,1
FOR SC,1
FOR WH,1
FOR YO,1
FOR OU,1
FOREIG,1
FOREST,1
FLOATI,1
FLIRTA,1
FLATLI,1
FLAT T,1
FIFTY ,1
FIGHTI,1
FINE F,1
FINIAN,1
FIRES ,1
FISH F,1
FIVE E,1
FIVE F,1
FIVE G,1
FIVE S,1
FIVE T,1
FLAGS ,1
FLAME ,1
FLAMEN,1
FLASHD,1
GOOD-B,1
GOODIE,1
GOODNI,1
HUNDER,1
HOUSEB,1
HOW GR,1
HOW WA,1
HOW TH,1
HOWL'S,1
HUMDRU,1
HUMORE,1
HUNGAR,1
HOPE A,1
HUNGER,1
HUNKY ,1
HUSBAN,1
HUSH..,1
HUSTLE,1
HYPOTH,1
I AM L,1
HOT MI,1
HOOSIE,1
GOPHER,1
HOLY M,1
HITCHH,1
HITLER,1
HITTIN,1
HOA-BI,1
HOFFA,1
HOLD B,1
HOLLOW,1
HOMAGE,1
HOOPER,1
HOME A,1
HOME I,1
HOME-M,1
HONDO,1
HONEYS,1
HOOK,1
HOOP D,1
I AM S,1
I DREA,1
I EVEN,1
IN COL,1
IL SUP,1
IMAGIN,1
IMMORT,1
IN & O,1
IN AME,1
IN BEA,1
IN BRU,1
IN HAR,1
I LOVE,1
IN OUR,1
IN WHI,1
IN A B,1
INCEPT,1
INDEPE,1
INDISC,1
INDOCH,1
IL DIV,1
IF YOU,1
IF I W,1
ICE-CA,1
I MARR,1
I MET ,1
I REME,1
I WAS ,1
I WON',1
I'LL C,1
I'LL F,1
I'LL G,1
I'LL W,1
I'M NO,1
"I, ROB",1
ICARUS,1
ICE AG,1
ICE CA,1
ICE ST,1
HISTOR,1
HISS A,1
HIS BU,1
HANK A,1
GUYS A,1
GYPSY,1
HAIL T,1
HAL B.,1
HALF N,1
HALF A,1
HANGME,1
HANNAH,1
HARP O,1
HANS C,1
HANS D,1
HANS K,1
HANUSS,1
HAPPY-,1
HARDWO,1
HARLAN,1
GUNGA ,1
GUNFIG,1
GULLIV,1
GULLAH,1
GORDON,1
GORILL,1
GOSFOR,1
GRAFFI,1
GRANDA,1
GRANDM,1
GRANNY,1
GRASSH,1
GRAVIT,1
GREASE,1
GREAT,1
GREAT ,1
GREETI,1
GREYST,1
GUARD ,1
HARLEM,1
HARVES,1
HIROSH,1
HEUREU,1
HERBER,1
HERCUL,1
HEREAF,1
HERO,1
HERRIN,1
HERS T,1
HESTER,1
HI DID,1
HARVEY,1
HIAWAT,1
HIDE-O,1
HIGH G,1
HIGH T,1
HIGH O,1
HIGHER,1
HILARY,1
HERB A,1
HELP! ,1
HELMER,1
HELLZA,1
HARVIE,1
HATARI,1
HATCH ,1
HAVANA,1
HAWAII,1
HE MAK,1
HEARTS,1
HEDD W,1
HEDDA,1
HELEN ,1
HELICO,1
HELL A,1
HELL'S,1
HELLBO,1
HELLFI,1
LILI,1
